"id","rating","vote","asin","user_id","reviewText"
"107","5","","B011O4YWQS","42fff494233e677d5df83d4dfc9b8ab2EL6V","loved this flavor should stock this"
"108","5","","B011O4YWQS","b6b4062ba5f6d5b7f745cd6ef9ce1a065S9S","best vitamin water ever."
"109","5","","B011O2YCVU","e46ac958b66174f23f88343e8189a753B9HJ","pantry"
"110","3","","B011O2YCVU","8785a48a5635c8b1d4e1f17f390ad171I8HC","works as expected"
"111","5","","B011O2YCVU","6778d26baefcbe9b982b803a2f47db63OCH4","Great item, Great service!"
"112","5","","B011O2YCVU","bd8efadd4936232b9628f8e9cf6b3d10JOHI","Works well"
"113","4","","B011O2YCVU","536953c43595f28513aa3985fe4fe12b9DH7","works great!"
"114","4","","B011O2YCVU","1c809079ae2d673aaec42d2595dbb2533OGM","works great"
"116","5","","B011O2L8YY","59d1f95f7514bf06668b9a939358fc511K8N","good!"
"117","3","","B011O2L8YY","23faade52b8f357cdc08bb010071ee03KLPQ","works okay"
"118","5","","B011O2L8YY","ddfd8f40c94a13427b3e06bad42d7aedJ95G","Works great for my 13 year old son."
"119","5","","B011O30X5S","89fb638a0ecf02840ff102ab78d8eb82QUGC","good"
"120","5","","B011O30X5S","6e1d720fd03dffa15f563893a882f2ae4OK6","Exactly what I wanted"
"121","5","","B011O4Y5U6","5bf65c1a6d0a364a24ef7858d757fb58ESA9","Great vitamin water at a good price shipped right to my door."
"122","5","","B011O4Y5U6","1fd1dd1fc2b0f52824faf09df80a007a9CBT","Perfect for my needs!"
"123","4","","B011O2RMDU","4fa2cf98f69f57a3bc124ca0b0a7e257AGPQ","Good and thick. Wears a while and just have to add spit or water even body fluids will keep it wet."
"124","5","","B011O2RMDU","61e4e33ad70f77806ae470e4da086084IRH9","Smells nice! My boyfriend doesn't like the smell of lubricants but he didn't mind this at all."
"127","5","","B011OA77ZK","33c5c9d0d46ff8e5df610d5e20c25e7dAF5E","Good"
"128","5","","B011OA77ZK","dc658971787381e14b2afd3b2e6b44ec26ZD","great product."
"129","1","","B011OA3LVY","ce228a0e7930435ac37113116e433f2f3M0I","Dont use if you have sensitive skin. It caused a reaction."
"130","5","","B011OA3LVY","7dbbb517fa2993ae989499e5329b06f9KNPD","does the job in every way, would repurchase!"
"132","3","","B011O31C76","535a04d7b33282d51d2d9161c0242bbeH1M1","So hard to get pharma products that even do ANYTHING today"
"133","5","","B011O31C76","81352f2be31ac1b3ba5e261e79f9e69aDOCX","OMG these work really well! Colds just made the rounds thru my house and these helped our throats and coughs. Most of the time I buy generic, but cepacol name brand works better for me."
"135","4","","B011O31C76","aff26f25ef43b9f222860d2fc9387b0fJX5J","These cough drops numb your mouth and throat so that you cough less, but there is a price to pay.\nThey are absolutely vile tasting.\nSo bad that it was actually preferable to face the discomfort of my raw throat.\nTaste is subjective, so these might be fine for you, but I'll go back to my previous brand or a different flavor of Cepacol."
"136","5","","B011OA671U","c37ac6b9eb095202937108401aff03d35BK7","I order these again and again."
"137","2","","B011OA671U","7ffa03e33a375c6ab0f1701eb79080feN0P0","These are a little two thick and start making me a little sore after an hour or so. Won't purchase again."
"138","5","","B011OA671U","df71104846f81c95f2af4d659a6d7e603Y8K","it's the only one I've ever used.  don't like the others"
"139","2","","B011OA6KXU","71d717d5ec3204438f43e8716959261bA6RL","The tape on these do not stick well anymore. Before, these used to stick on not move. The wings, especially, always flap around and do not stick, and it sure does hurt to remove the wings from the inner thighs! These definitely are not as good as they used to be."
"140","5","","B011OA6KXU","c0e8bb929d22fe9c276a95294bdad3d13GOX","My go-to for the heavy days.  These are perfect for overnight too."
"141","5","","B011OA6KXU","8ae59e34eeee7bbecf08e98e16996c22WBJN","Great maxi pads. They aren't ultra thin but aren't overly thick, they are fairly long, and the material is comfortable."
"142","5","","B011OA6KXU","2dcfaac0389bb68d61f0a5cd68e4d583HUZ9","These are perfect for when Aunt Flow visits and you find yourself at Niagara Falls."
"144","4","","B011R60BIQ","5c37221b4c37c76e0b2db8daf3f58d4cA7Z6","Not sure if it makes my skin dry"
"145","5","","B011R5ZVFA","5c37221b4c37c76e0b2db8daf3f58d4cA7Z6","Very foamy"
"146","5","","B011R5ZVFA","e36262531c6a26212caaf96d13e2071bOTIV","Yup love this stuff"
"147","5","","B011R616BW","62395e40e852c2aa1eec78522a0e460e6LTS","I really like the gentle lavender scent. The cleaning action is also quite good, albeit not comparable to common shampoos that contain SLS."
"148","5","","B011RA1VVS","3b1f0f610cd5c6ce72015b127a8dcf744UU2","Great product, fast shipping. Just adding to my weird collection of bandaids."
"149","4","","B011RA1VVS","e91950df02607763b6391d23b0bfda39RQ67","Kids Love it and it protects their boo-boos!"
"151","5","","B011RA1NJS","687e53c2e5a827e2d78a9184538fbd485RDW","always a Disney fan ... such a great bandaid and look forward to using them when i need to."
"152","5","","B011RA1NJS","21b94cf6220d612f4d0c5cad1f8cf15eELOR","I mean, they're Band-Aids. You have used them before. The kids love the Disney print, so it's a win."
"153","5","","B011RA1NJS","b21323b52af1bb209af8233b77108e87BEN9","Not only our Grandchildren love these!!"
"154","5","","B011RA1NJS","8a2810d7e80c399e820a3c85754331302MJV","Great size option and super cute. There are multiple design options to keep things fun."
"155","5","","B011RA2FP4","084d8190a3c9c67e8d9bc37b9b6352aaVKR9","All bandaids have Disney princesses. Grand loves them!"
"156","5","","B011TB4J14","9594c838f04e704af28e8796886cdfcfUZ5G","It doesn't smell. Quality is nice enough for the price."
"157","5","","B011TB4J14","74d04c8924828b39ce66fc6f97f5a0c9Q74Q","great"
"158","5","","B011TB4J14","f904463c03ba72fc0e6f407d066c5f94G2ZE","Thank you!"
"159","5","","B011TB4J14","c9ac3a693f439c9bddd911133f400afb46YT","great"
"160","5","","B011TB81LS","904ff563b95057f7e6c72b1633fac62aFWZD","The item was delivered on time and exactly as described."
"161","5","","B011TB81LS","6b34fba17cbb220b603d9f79bbb004a05A36","These are great and I love the colors!"
"162","5","","B011TB5A2G","83243f252d3bcff97eacd72aa2feb48aS15K","I like how well-made they are and how functional and they help me organize like things ... I can look into my filing cabinets and see where all my finance stuff is it's green.. important must keep papers are in red..."
"164","4","","B011TB3KN2","254d72e7d1a446d098044d37d59ba1bc7ECR","As advertised."
"167","5","","B011TB3KN2","026cd1c3f5f385f42f9137c9fcf937318D83","Last year at Christmas time, I had an infant and a toddler and decided not to put up a Christmas tree. My 5 year old was so disappointed so I thought I made a felt tree and felt ornaments to put up on the wall. When it came to actually put it on the wall is when I ran into a problem.  There wasn't a safe and effective way of hanging it up. Tape didn't hold it up, tacks would but if my babies pulled on it, it would pose a safety hazard. So I decided to give this a try. It allowed me to hang the tree on the wall with no problem. It stayed up for weeks of my 5 year old decorating and redecorating the tree. My babies would pull it off the wall from time to time but it took them a long enough time that I would notice and go over before they could put the putty in their mouths.\n\nI also use this year round for everything. Hanging up kid artwork, putting lining in my cabinets and drawers in my rental, adding memos to our visual calendar, etc. It is a pretty handy thing we always have on hand and would probably benefit most household!"
"168","4","","B011TTMY54","5e8252e91ab914c5694ddbff7eb31e2cS2BF","Good product!"
"169","5","","B011TTMY54","9a2220de446e32595678b9d4b08931ca9IKC","These drops are great before using a nasal aspirator to clean out little boogies!"
"170","5","","B011TTV63U","2e29bbaa775e4275f6ca7b138afe8170UHQU","Great"
"172","3","","B011TTV63U","b4f2d14a31b1f1976a9635a58124f64d5XUL","Works sometimes"
"174","5","","B011TTV63U","b89aecfc1dd3a6ae99d6d2106d8860b3FHG6","Thank"
"175","5","","B011TTV63U","fe256befdab8d9e7d1535fa643671e35VOZH","Works great, I only take one at night not the two they prescribe"
"176","4","","B011TTL7G6","15ac8e7307f4e371e812bd3c995da389JFOF","Thx"
"177","5","","B011TTL7G6","bde4f989b6c5ecdec5000131c6abbcf6YSNF","Work very well taste bad"
"178","5","","B011TU7EIU","c3754f881c87773478d08e3e843dd02149FE","Goody's is a good brand that works great and works fast!"
"179","5","","B011TU7EIU","fab5bf1b2788702ae495f9adca23b14cHT1L","Fast relief from headache, I had ongoing headache centered behind my eyes.\nPoured this powder on my  tongue, it isn't terribly hard to swallow down with a chaser of juice or something with flavor. By itself, the taste is pretty chalky and gross.\nYou can also mix it in a drink or food, but I find it's faster acting to pour it into your tongue & drink something immediately to swallow it down.\nMy headaches go away or greatly reduce within 15-30 minutes after consumption."
"180","5","","B011TU7EIU","16487d5c23794f120b68667465934f97ZTHP","Mix with skin cream or hair creme conditioner, shortening, coconut oil, to make a pain creme you use topically. Obviously in the latter two cases you can just eat, but I've no idea how they'd taste.\n\nGREAT for piles, instant relief, far better than Aspercreme or Prep-H.  Apply in shower or after using toilet.  I use 1 wrapper per tbsp of skin creme, hair conditioner creme, and make in large batches then put in jars.  Mix well, allow a good 10 mins for aspirin to dissolve.  Maybe mix it in a little water at first, but not so little it pastes.  That doesn't mix so well.\n\nThe cheaper powders should work too."
"181","4","","B011TU7EIU","71d717d5ec3204438f43e8716959261bA6RL","This is the first time I've tried this brand because it's a less expensive alternative to the aspirin I usually use. It is pretty good and it does work quickly. The issue I have is I can't carry them to work or anything because it looks like I'm carrying packages of Cocaine. Not cool. The packages need to be marked with the Goody's label or something.\n\nAdditionally, these don't dissolve that well unless it's in a hot drink. I have a lot of product left at the bottom of a glass otherwise, and drinking the remaining product is bitter! Even dry on the tongue the powder is super-bitter. So if you want to stir this in a drink, make sure it's HOT."
"182","4","","B011TU7EIU","9c4ea83c076230d62e4e24cd9e37378eP8IB","I'd be happier with these if they worked. Unfortunately, they're hit or miss, and I can't be taking products that don't work with consistency. I have chronic headaches, and if my meds don't work, I'm miserable."
"183","5","","B011TU7EIU","8622421db7afd104fb58356984c83df60M1G","Love this!  I get cluster headaches and this is the only things that works."
"184","4","","B011TTLMDO","15ac8e7307f4e371e812bd3c995da389JFOF","Thx"
"185","3","","B011TTLMDO","5925f567ecbe56b8ba7dbb95c1b8ea76M0HF","does not work as Well as Advertised..."
"186","5","","B011TTLMDO","971a0ff434e0297eac22f4a3a32f540fFZ1K","Product as described. Delivery was prompt"
"187","5","","B011TTNKNO","9a8e5f40108eeaf07af1b9eaa5f7e64cOBS5","Best lemon taste and numbing is not too intense."
"188","5","","B011TTNKNO","cbff0bd2fa9d774786143c8e7c4c0403L5JG","Great taste!"
"189","5","","B011TTNKNO","c934175cbaf5d9cc3a6a359e8de41dc0KDG3","also a good product"
"190","5","","B011TTNKNO","a9524c9ce878d5d3ec0844fb5b5173e7DBZS","good tatse"
"191","3","","B011TTLYPA","a5b365f7c68f38ce08339ecee397d2b1EE4O","Ok 4 price"
"192","4","","B011TTLYPA","843497bd900c0aa32e0c43b625784df47P45","i like this product, it's easy on my stomach"
"193","2","","B011TTLYPA","84c3b4c36ad5ee70897a58782f64b22dBJH1","I had to stop taking these as I cannot handle the amount of food coloring/dyes in the product."
"194","5","","B011TTTRCW","28c4abcb9cd0b85b2c754da0a4a3d6fcRIMH","love this stuff.. it's a must in the house if anyone has a cold.. and this size is perfect if you have to send someone off to work or school... it surely zaps that awful sore throat in one squirt :))"
"195","5","","B011TTTRCW","43c983d53c794ed7cc78ab71fbd3b7f4R6SC","The spray works really well and it helps me sleep at night keeping my throat feeling good"
"197","5","","B011TTTRCW","647bd504d7fd251d0452f662d0f49026TAFX","Best sore throat spray. Ever!"
"198","5","","B011TTTRCW","3a9f7e5e6b50b9b1ee8fb5d0b22749afT4OV","good product"
"199","5","","B011TTILXI","6c4b4c7a90a7c9501a613c312b96c16dFOGR","Good for car sick son."
"201","5","","B011TU7RFA","41baa9f2d68092c0eb9b2da3794a11adHQJ5","With colds raging in our home we wanted some thoart lozenges along with cough drops... This fit s bill.. Good flavor and and sugar free is a must in our home."
"202","5","","B011TU7RFA","39f29d54d143ac46c476a0627b0f98161E0X","They were so good it was hard to believe they were sugar free!"
"203","5","","B011TU2WK0","f904463c03ba72fc0e6f407d066c5f94G2ZE","Thank you!"
"204","5","","B011TU2WK0","cc5e55ee14fe5fd6dea6a44e111a280dPVZC","Works nice to coat your throat as needed."
"205","5","","B011TU2WK0","15c6cc8efd052b27bbe035c5723d48742FB4","These are the best for pain."
"208","5","","B011TU847K","cbff0bd2fa9d774786143c8e7c4c0403L5JG","These have a very unique taste - not bad, just very different."
"209","4","","B011TU847K","85a334097aff4c2db99af1cff1327d45PCCK","These are petty good. I wish they came in a different flavor though."
"210","5","","B011TTMNIM","273382fc505e2e92361e7b2758bcc2672VOE","Aspirin is not a totally safe pain reliever, partly because of the risk of bleeding in the stomach. An enteric coating does not remove the risk of stomach bleeding entirely, and many people will prefer other pain relievers because of this or other problems with aspirin. But if,like me, aspirin is the main pain reliever you rely on, you may find that you prefer enteric aspirin.  Ecotrin makes enteric coated aspirin. It is not the only brand of enteric coated aspirin that I use, but it is one of my favorites."
"211","5","","B011TTMNIM","51162361313ac34e2a8a5d2caafed002T6H7","I use this once a day for my heart, and no stomach problems"
"212","5","","B011TTMNIM","8fcb17981287f2c748074304e5fb1f9dNN7A","only pain medication I can take, can't live without it"
"213","5","","B011TTMNIM","4018e104f6d1a754f0944b9e4141a36aQTVF","This was a reorder.  Have taken Ecotrin for over ten years on doctors orders.  One a day with my supper."
"214","5","","B011TTMNIM","f58a081e40a8aa5c5688554356231305RUK4","aok"
"215","5","","B011TZXD6W","f6430c750d638e5f5a60ff537e368fb4D4J7","so refreshing"
"216","5","","B0122K9NL2","9fc91017966aab4cb3a796a993f2996d4T8L","JUST OK"
"217","5","","B0122K9NL2","8b25aed2631b668ca09e30c9ad091b1098IE","Love these. Wipes don't dry out and they hold up very well. Have been using one for two plus years and it never fails. Got an additional on to keep in the car."
"218","1","","B0122K9NL2","f4a333aa35543c25ac155c6794a998e780VH","I have a little boy and ordered this because it seemed to be a unisex product. However, the bag that I received has purple and pink butterflies on it and is very feminine. It's not a big deal. But I am a little disappointed because it's not what I expected/thought I was ordering."
"219","5","2","B0122K9NL2","4feabe16c997fd1691c7471e41c9af9dOKP6","I love these wipe bags! The lid is very easy to use and snaps shut. I can open it with one hand, which is not the case with all wipes containers. The opening at the top seals great and I have no issues with the wipes drying out. The size is perfect to throw in your purse or diaper bag. I love the fun pattern also!"
"220","5","","B0122KAE88","a495b46ee1a2a3ebd65c9fbf42b641c3OG28","These tissue containers are perfect for the car! The tissues are super soft and the container fits perfectly in the door cup holder. Both my husband and I have them in our cars and find them very convenient."
"221","3","","B0122N2MAS","8b02b7b1f7f289f366442a48048616a4JIAB","Chewie...."
"222","5","","B0122N2MAS","3579851fe78d21eca517e32a47b363abCNU7","Fantastic, delicious, and vegan. I'm very happy with this product. It has a very strong burst of natural cherry flavor and is sweet without added sugar/ I have a sweet tooth and find it an amazing sweetness. Not too sweet, but certainly satisfying. If you like sweet, this is like fruit roll ups for adults, but I wouldn't recommend this for you if you don't like sweet things."
