"id","rating","vote","asin","user_id","reviewText"
"162","5","","B003JR2AKO","4b76c02040146ca7d3fd41179e80208771KR","Fantasia has it again! I LOVE this song. Her voice soars like an angel! If only she could get her personal life in such fine tones. hahahaha (Ohhh Snap, that was a read. hahahahaha) Fantasia doesn't sing, She SANG this song to death. I fell in love with her voice all over again! And this song has been added to all of my new play lists! LOVE IT LOVE IT LOVE IT!!!!"
"165","4","","B003JR2AKO","bd90dec9ae23a770da3508b4d037874fQFNG","Everyone knows Fantasia can really sing.  So much that she sometimes overdoes it with the hollering and such, but she delivers this song well.  Nice."
"169","5","","B003KLNQBQ","0d2cf948f97efb4594a6c1ac7f67650aFCSK","Nice music"
"189","3","","B003KSBQFC","c7577bb4dac548a143da09ac7c93f04dDCRX","Last May, I discovered Tenth Avenue North's debut and fell in love with their encouraging lyrics and fun music.  I've been looking forward to their follow up, The Light Meets The Dark.  Unfortunately, it just doesn't live up to their debut.\n\nWith this release, Tenth Avenue North has firmly established themselves on the pop side of the pop/rock genre.  In fact, I would be hard pressed to call any of the songs on this disc as rock.  There are some upbeat tracks, but for the most part, things pretty much seem to be on an even keel.  And that's my biggest problem with this disc.  The songs all start to sound the same after a while.\n\nThe lyrics on the first disc were moving and inspirational.  Here, they don't seem quite as deep, even bordering on cliche.  That's even worse to me since the lyrics are usually what make or break a release for me.\n\nThere are some good tracks here.  For example, disc opener ""Healing Begins"" is a nice mid-tempo number that reminds us that we won't truly heal until we accept God's forgiveness.  The verses talk about how all our trying won't do any good.  It starts out rather quiet and slow, but it picks up in both volumn and tempo when they reach the first chorus.  You can even hear some strings in the midst of the guitar and drums.  It really does give me a sense of freedom to remember that God knows my faults and has forgiven them.\n\nThey up the tempo with the next track, ""Strong Enough to Save.""  This track is on the rock side of the spectrum, especially on the chorus, with the loud guitar and strong drum beat.  It follows up the theme of the first track by reminding us that the God who controls nature is strong enough to save us.\n\n""The Trust is Who You Are"" uses guitar to remind us that our belief in God needs to actually affect how we live.  Once again, we've got a guitar driven song that starts slow and builds to mid-tempo by the chorus.\n\nAnother favorite track is the disc closer.  ""Oh My Dear"" is a piano driven ballad.  The longest track here, it's absolutely beautiful to listen to.  The lyrics are pretty powerful as well.  They're written from the point of view of a person who goes over to help a friend who is going through a very rough patch, mainly due to sins of the past.  The forgiveness and love shown are convicting and heartwarming at the same time.\n\nThere are a couple songs that I find annoying because of the lyrics.  ""On and On"" is written from God's point of view as He reminds us of His love and sacrifice for us.  It's got a great piano and strings background that is pretty.  It's an upbeat ballad that could really deliver a powerful wallop.  Yet it leaves me feeling cold because the lyrics cover ground they've done better in other songs on their two discs.\n\nThen there's ""House of Mirrors.""  And upbeat guitar track, it challenges us to break the mirror of our pasts and focus on what God has done for us.  Again, it's something they've covered before and the chorus is just so simple.  I've heard prediction it will be a concert favorite, and I think that will be the case because the simple chorus will be easy to shout out, but it doesn't make for a good song on a CD.\n\nFrankly, this is one of those discs I think I will enjoy best in bits and pieces.  The songs are okay by themselves, so as they come through iTunes shuffle or some such program, I will enjoy hearing them.  But when I sit down and listen to them back to back, I find them lyrically and musically repetitive.\n\nI really did want to like The Light Meets The Dark.  Tenth Avenue North has a gift for putting familiar truths into fresh, encouraging packages.  But the repetitive nature of the songs here makes it only average."
"204","5","","B003LWTPVY","901fe2544228d9a8a2882f2ae7a9d7326RFG","Easy Download!!!!!!!!!!!!!!!!!! Fast Download!!!!!!!!!!!!!!!!!!!!!!!!!! No Problems what so ever!!!!!!!!!!!!!!!!!!!!"
"213","5","","B003LWXQ6Y","aa61654ec490ab1e7bd243fc3dc9e30dZA97","Love this song"
"215","5","","B003LWLF08","15539dddc4c701ad1e23d15360491575VU8A","Great Down-Load Quality"
"245","5","","B003N53G28","869d8bbdd2470a6df351590bb7e5eab0V2OD","Good Song"
"251","2","","B003NJVBPS","608b5f6b7cafce31fdcf6a5a01d6a160JM7W","It old and got sick of it fast"
"259","4","","B003NLBUDE","cb952e3708973059dd0d99d2e5879e55OVFK","I really love Tift Merritt's voice. It vaguely reminds me of Maria McKee, the lead singer of Lone Justice, with a dash of Dusty Springfield thrown in for good measure. But the songs are what count in my book, and Tift has given us another strong batch of originals and covers (a lovely version of ""Danny's Song"") to seduce her listeners with. She can rock and she can swing and lull you into a sweet embrace steal your heart with her tunes. Tift Merritt is the real thing."
"262","3","","B003O3RJ40","ff5526b8d9bc3999f678394d9e1ef9df9ISJ","There are a lot of great pieces in here... However I wish all of the Midsummer's Nights Dream tracks were at least from the dame artist."
"280","4","","B003P26LI0","eb72783c23c13f2db7f3f672fa2c71dcV9D1","It's Oasis what more can you say."
"281","4","","B003P26LI0","500de3a2d9899c0ef467eb3ad33ada01E7MN","this songs lengthy time frame is why i gave it 4 stars."
"283","5","","B003P28LR4","8ed8d1403f4826e24edb956be103cfc4Y2V2","Great"
"313","5","","B003QXF9C2","0b6ec81a4a03eac6dd14fc6afbc0e171ZBMY","Brought back so many memories."
"329","5","","B003RIVV8M","18fe10bfc55e70cc6616ae9c2e2a253cA76Y","Love this -- both nostalgic and still catchy!"
"330","5","","B003RIVV8M","a15bc737330b0babffd0b1333a57a4d3W31L","60s rock and roll treasure."
"337","5","","B003RK4DQM","749d86387295f3ca16d28cd07e35b52c9BDZ","excellent"
"344","5","","B003RO1N98","ecae79c9119035fef0a390e403a6b7e4ZLXW","cool"
"353","5","","B003RPV1US","7be315d4f53f82fda287459b28535f7eACK6","It is a great sound track, which I sing in church. The music is very clear and is easy to follow."
"354","5","","B003RPV1US","7be315d4f53f82fda287459b28535f7eACK6","It is a great sound track, which I sing in church. The music is very clear and is easy to follow"
"395","5","","B003SARPSY","70d4b87ea9524de4e898714f769a21612G0T","Like it."
"432","5","","B003TQUZMU","21f831824d826f9b9a7b9c4eb668d03f0ZJM","This album is amazing.  I had only heard him on other artists albums.  I bought it because the price had dropped a couple dollars so I figured I would give it a try.  I am glad I did.  I would have payed full price and then some for this album.  Pick it up, you won't be disappointed."
"448","5","","B003U9ZQDO","3ff1e3cf885623046ab7d52abf3a1a7e83CU","Great song"
"453","5","","B003U9ZQ8E","fc983ed063d1e8bf72a6697baa97cefeIEKP","great"
"457","1","","B003U9ZQ8E","2bee94c13d074b4fadff90f1f86a3b73LVWI","This is another one I bought for my girlfriend.  I can't stand the song and wouldn't buy it.  But since it's not my style of music, don't take my word for it.  Listen for yourself."
"469","5","","B003UPGHTK","073cc8168a142917bf0531a5bab34939BNHV","Fab!"
"484","5","","B003UPIMJ8","073cc8168a142917bf0531a5bab34939BNHV","Fab!"
"492","5","","B003UPR618","073cc8168a142917bf0531a5bab34939BNHV","Fab!"
"496","5","","B003UPR618","0ed75c22637e453bd965e715c647165446YZ","Classic music never gets old; only you do."
"508","5","","B003V9VSG2","a0829ebe58808cd273658a9002759ef3IGE2","I'm tellin' y'all Teflon Don is my most favorite album of Rick Ross. Truth is Aston Martin Music my most favorite song of the album."
"528","4","","B003VOUEQM","5a75cd15471ed893c9bbfa6df196c242PXKY","really like this song"
"531","5","","B003VXHTG6","8fd8e52e4f5052e0d8cde12131a1f6295BOE","Love It!  Perfect song for my daughter-in-law's memorial slide show for her funeral. The words suit her perfectly. She died suddenly at 35 from a blood clot. Leaving behind my son and a small child to go on without her."
"551","5","","B003WZ461E","b06dbb3ac3043143dbe3ee2aba625bbaAJLL","I've enjoyed this song ever since I first heard it.  The lyrics are not cheerful, everyone's given up and gone to the moon, yet it makes me smile whenever I hear it.  Glad I was able to get it in MP3 format."
"569","5","","B003XB5TMM","a46120aba822daca6f03146f17c4ae94LNLI","Good song"
"570","5","","B003XB5TMM","55edbfa0ce2bbc93ac94c84803f895b7I2SG","Classy. :)"
"572","2","","B003XX9X36","1dccd5cbc544307d84a5644f4b192cf71UQW","Sold through the Capitol Record Club as a ""collector"" premium, via his fan club at the time. Latest track on the Lp, ""Once More With Feeling,"" is an Lp filler from TRY A LITTLE KINDNESS Lp, which dates this set into 1970-71 or so.\n\nThis album set was packaged with a folded 24"" x 36"" poster (same photo shot as the front cover of THE GOODTIME ALBUM, Capitol SW 493, roughly August, 1970) and a copy of THE GLEN CAMPBELL SOUVENIR PICTURE BOOK, normally the brown cover version, though some of the earliest runs on this set used the previous yellow cover edition with GC in a WICHITA LINEMAN photo shot.\n\nBeware that used record dealers may split out the extra packaging--the poster and the picture book--to sell separately. This is basically a reissue of the obvious fillers, with some nice extras."
"573","2","","B003XX9X36","1dccd5cbc544307d84a5644f4b192cf71UQW","Sold through the Capitol Record Club as a ""collector"" premium, via his fan club at the time. Latest track on the Lp, ""Once More With Feeling,"" is an Lp filler from TRY A LITTLE KINDNESS Lp, which dates this set into 1970-71 or so.\n\nThis album set was packaged with a folded 24"" x 36"" poster (same photo shot as the front cover of THE GOODTIME ALBUM, Capitol SW 493, roughly August, 1970) and a copy of THE GLEN CAMPBELL SOUVENIR PICTURE BOOK, normally the brown cover version, though some of the earliest runs on this set used the previous yellow cover edition with GC in a WICHITA LINEMAN photo shot.\n\nBeware that used record dealers may split out the extra packaging--the poster and the picture book--to sell separately. This is basically a reissue of the obvious fillers, with some nice extras."
"574","2","","B003XX9X36","1dccd5cbc544307d84a5644f4b192cf71UQW","Sold through the Capitol Record Club as a ""collector"" premium, via his fan club at the time.  Latest track on the Lp, ""Once More With Feeling,"" is an Lp filler from TRY A LITTLE KINDNESS Lp, which dates this set into 1970-71 or so.\n\nThis album set was packaged with a folded 24"" x 36"" poster (same photo shot as the front cover of THE GOODTIME ALBUM, Capitol SW 493, roughly August, 1970) and a copy of THE GLEN CAMPBELL SOUVENIR PICTURE BOOK, normally the brown cover version, though some of the earliest runs on this set used the previous yellow cover edition with GC in a WICHITA LINEMAN photo shot.\n\nBeware that used record dealers may split out the extra packaging--the poster and the picture book--to sell separately.  This is basically a reissue of the obvious fillers, with some nice extras."
"592","5","","B003Y3UO88","096ac6ca3f8bd1dc12012f24fa1d86ebGBRO","my music"
"609","5","","B003Y3XO4O","f50576fc4a17fd4fb4c41455297c915bB5TI",":)"
"629","5","","B003Y3VIUG","f50576fc4a17fd4fb4c41455297c915bB5TI",":)"
"638","5","","B003Y3Y0SI","a33a5023833ed3ba557ab02b411b2305X8FU","I love it"
"649","5","","B003YAXFKU","1aef18e28e881abc5ba1a3586d3d1212MG5L","mp3"
"650","5","","B003YB1O4S","a46120aba822daca6f03146f17c4ae94LNLI","Love it, takes me back"
"664","5","","B003YK9IOC","ecae79c9119035fef0a390e403a6b7e4ZLXW","cool"
"671","5","","B003YNT2VI","89dd6f74088fca88060b8a9662e1c377CZ7I","They played Footloose in Zumba and I couldn't get enough of it. I ended up getting online afterwards and looking at the original album and picked out this song because it was 1) awesome and 2) made me just as nostalgic."
"698","5","","B003Z165A0","31608022c13f76831ae39f41b6410e6cPET7","Works great love it!"
"710","4","","B003ZGMFGI","cb952e3708973059dd0d99d2e5879e55OVFK","The music of OMD has given me joy for many, many years, so I was thrilled to get this ""comeback"" album and find that it had the same magical vibe as their older, classic material. So much so, that this album could bookend any of the ones that they put out in the early 1980s and it would sound, and feel, perfectly right.\n\nThis CD truly is electro-pop bliss! Many catchy songs, and a few that could inspire you to hit the dance floor, but OMD also still have that a darker, creative edge that colors other tunes. But rest assured, when these guys want to write songs with hooks, they know how to do it, and they still are doing it very well. A great sounding return to form."
"713","4","","B003ZG3M3I","57272f3f70e729a34c89092ad8159259BNH3","always love Kerrie"
"771","5","","B0040I7TFW","73fb4caacd1a2be83b58d4320d31aaed323H","Great song to sing to God, who loves us with a everlastig love. I never tired of this song and it will never grow old or out of style."
"803","5","","B0042970G2","a2881e49dd0eceec76b08d6d28ef1a07WQH4","I was visiting Norway and I had purchased 4 of my favorite songs from the 1980s from Amazon Prime to listen to while I drove through the scenic roads of Northern Norway. Nena's 99 Luftballons was one my favorite songs and the English version was played on the local radio, though the song had special meaning to me because I took German in High School, and I heard the song in German. While I was driving through Norway's beautiful Lofoten Islands I came across 3 young Swiss backpackers hitch hiking along the side of the road. They had to get to Moskenes and hop on a ferry to get to Bodos (Norwegian mainland). Given the time of day, I realized I had to just drive them to the ferry terminal or they would have to camp in the cold Norwegian night. Along the drive the 3 Swiss students translated the German version of the Nena's 99 Luftballon into English for me. They were a Swiss German speakers so they did not fully understand what Nena was saying, but he German version is lot more interesting. The German version has nothing to with 99 red balloons. Rather it is about mis-identifying 99 air balloons (weather balloons) which lead to 99 years of war. German artists are so avant garde, like Mike Myer's Dieter."
"815","5","","B0042HW122","d87e1f0b76794bb14c53cdb4bf764dabSTTP","Great Song!"
"825","4","","B0042NJ1OM","072be3dae0baf747a4f6259e44bf7516BL62","If you prefer country music from the 60s and 70s instead of the cookie-cutter songs of today, you will probably enjoy the Kendalls.  I believe Heaven's Just A Sin Away charted on both the country and rock charts."
"826","5","","B0042NJ1OM","3d91d5d3e73c0763689efcc03c6fe118PDMT","I used a promotional credit I received to add this to my ever expanding library of music. I LOVE old country music and this has always been one of my favorites with its up beat and playful tune. I had to have it to add to my collection as I consider it to be a must have in my variety of music.  It was a good value for the price I paid and I love the fact that it is was readily available for immediate download to my device. Great sound quality just as I remembered"
"863","5","","B00433O36W","dd3874a97ce8fc13d580782a6562a369A20Z","This was a purchase that was done because I needed something to listen to, good Music. It was able fulfill my needs."
"874","5","","B004386MMU","e8db56b554a24b09f33e16fc8ba847206QKD","Makes you want to dance!"
"884","4","","B0043CJC3C","c078895d1b014b663ceab5b9e3dfa6a5XL7J","This has a good sound."
"918","5","","B0043G2474","4ce1bc0c53f452c598625811150991e7VSST","Love"
"936","5","","B0043HFA1U","dc9db999ee49524cdb749c65ca917807NAW1","my husband & i fav song"
"937","5","","B0043HFA1U","4ce1bc0c53f452c598625811150991e7VSST","Love Kenny"
"938","5","","B0043HA1K0","55b253e849ca27ec4f15552d441bf088P9IA","Download was received immediately after purchase."
"939","3","","B0043HA1K0","08650bde3ee20c9b47d1b358287b900e3WH5","OK album to add to the collection.  Got it when it was free."
"964","4","","B0043RIGG6","0f27e162d21e13d97f7cd22e95f22562MZU3","Good!"
"965","5","","B0043T9F3C","720f01bf5eb6701a50e61ac3b1ffea31GR6Z","Love it!!!"
"987","5","","B0043VO41S","49342c353746abbc1a9740dce5ac0af9YGY0","Nice CD, prompt delivery."
"989","4","","B0043VO41S","ca3832822faf1638a275329f7919d9bbKAL4","The follow up to her wildly addictive debut White Sugar this album by British blues rock guitarist Joanne Shaw Taylor does a number of things. Firstly it expands her repertoire considerably and presumably her live shows will be able to be more fleshed out. Secondly this album has her showing a bit more restraint in terms of the guitar solos and she also uses more of a whispering vocal style in parts which is different if not actually a good thing.\n\nObviously when you come out of the blocks with a debut as good as Ms Taylor did the follow up won't hit people as hard and this album doesn't. But it has a danker feel of grit to it than the aforementioned debut and that isn't a bad thing. Issues arise however with the whispering vocals that fade into obscurity at times, songs that just don't sparkle like those of the debut and the guitar tones sought here seem obtusely thicker without necessarily obtaining extra gravitas as part of the deal.\n\nHighlights on this album would have to be the slow starting first track, Can't Keep Living Like This, Dead and Gone and the title track. Dead and Gone in particular sounds like it would be out of place on the first tune with the guitar and vocal riding a melody that is both plaintive and upbeat at the same time with a tasty fade out solo."
"990","5","","B0043WGDL6","dd472272177f971e8aae3c86a629060c14C4","A great record which should better analysed"
"996","5","","B0043WLQT0","ff5526b8d9bc3999f678394d9e1ef9df9ISJ","Dvorak's 9th preformed by the Berliner Symphonic Orchestra along with many more fantastic pieces. My favorite!"
"1002","5","","B0043XDP8Y","2d368e4794285c36574cbf8846c0f883YZM5","Selected song from Bones TV series.  Loved it."
"1011","5","","B0043ZBJ6W","253adfa06d89f67a8966cfdb57386d4eQBZE","Great."
"1073","5","","B0045MTL22","109033fc945c4324758e19022eecb95eMMX9","Love it"
"1083","5","","B0045MTL7M","81d085a13aee1311a08361e65daa6d416VKF","This is a fun song.  The Band Perry lets out some pretty good songs.  I like this one and I think we can all relate to that in-love feeling between real vs. hopeful love."
"1087","5","","B0045MM82C","5a75cd15471ed893c9bbfa6df196c242PXKY","Love this song!"
"1093","4","","B0045MM9IK","407beb516bb0436b9da1b2f79e2576b7MJ4T","good song"
"1100","5","","B00461ER26","1fda993725b62473bb6f3cb338f247b6LS1P","Like many people, I bought several Badfinger numbers after viewing the finale of Breaking Bad."
"1103","5","","B0046AZB2C","1fda993725b62473bb6f3cb338f247b6LS1P","Like many people, I bought several Badfinger numbers after viewing the finale of Breaking Bad."
"1117","4","","B0046OBWQ2","3fc6c80ca209b7a67f2bd6bc5342e26eJVOB","Love it ."
"1118","5","","B0046X2Q1S","4142a44bc342ef1b39a42bfbcfe675c6D5DM","A+"
"1120","4","","B0046X2Q1S","3d0c8adc897f7283fbb5b40fdaa68344W0BI","Such a pretty song. Not in my top-20 but definitely worth owning for repeated listening."
"1128","5","","B0046X7VAO","8f54333d225e999a2304c909463ac2d47KCK","Great Indy Band and songs that make you want to jump up and down in time with them."
"1134","5","","B0046X67KY","b9d5202276f501ab1a209e6089065e05EYCX","Love it!"
"1145","5","","B00474E0OW","ed61e08c9b910484e8d72357b0e36edfH4S7","Beautiful song of truth!"
"1150","4","","B00474GUX6","73eb2519ac6b25ae87a08a3b36041574XB62","great song"
"1159","5","","B0047E16S0","63188af47fb360f327fa5f1d9a060d67ZOC1","AWESOME !!!"
"1166","5","","B0047TILY2","487313cb6684838b6fe0e8f9a7a7373fSQRG","Rockin'"
"1177","4","","B0047ZKDP6","16a868bf6751cbc55de281bc9164ed15PVRF","Great song to inspire people &help them through their day by listening to  MY SHOW ON KGLP.ORG  Don't worry, be happy! show."
"1184","4","","B00480DMJ4","852f1cf2e3ae9f2c0a1f2fbb50b547ddWWO2","Love Jason"
"1187","4","","B00480680O","852f1cf2e3ae9f2c0a1f2fbb50b547ddWWO2","Great CD"
"1196","5","","B0048IN0PW","8b940992111115dd493202d30b0418c9YT7O","I came across this song while I was watching youtube videos for the BBC Show Merlin. WONDERFUL SERIES! It stuck in my head, and I downloaded it, so I didn't have to keep pushing replay on the video to hear it ;)"
"1197","5","","B0048IN0PW","0411dfe00a39d3fb84edda4f6808637d2I7A","This song is my new favorite; it makes me think of all the good times I had when I was a kid playing make-believe games with my best friends, and speaks of the hope that we never grow apart and forget each other."
"1218","5","","B0048W7HM0","32cc3bc8f67c676108f7914256baf5a3HE2N","Great song"
"1240","5","","B0048XY6PK","ca2b0d99eade3b7158ad3f167dc92d513TRB","Great Item for the Price. No complaints."
"1263","4","","B00492EB2S","d0c93a87bf9b16c543d36744130b0f9cNC42","great addition to my collection"
"1270","4","","B00492EBM8","d0c93a87bf9b16c543d36744130b0f9cNC42","a good song"
"1314","5","","B004ABYQD2","16be256207ac1daa63aed236e2ab9d1fBDI4","FUN"
"1322","5","","B004AP05QU","e4118898251f6b1edc25d2a271d7f99aSH7K","Beautiful original version of the theme for my Halloween playlist."
"1343","5","","B004AQTJEI","a0829ebe58808cd273658a9002759ef3IGE2","Great album, Great sound\nJamaica, Queens, New York native Lloyd Banks the best underrated artist the same as 50 Cent and all other New York music artist that makes the best sound. Hunger For More 2 is like the coolest album I ever listen from Lloyd Banks, from between Hunger For More that first album of his also cool as well."
"1358","5","","B004AW90E6","1fda993725b62473bb6f3cb338f247b6LS1P","Like many people, I bought several Badfinger numbers after viewing the finale of Breaking Bad."
"1368","5","","B004AWBWO2","1fda993725b62473bb6f3cb338f247b6LS1P","Like many people, I bought several Badfinger numbers after viewing the finale of Breaking Bad."
"1375","4","","B004B2RVDM","1d4be65051ae9843a2a7e94187277217117F","Love it"
"1378","5","","B004B2RVDM","e5357be4adf9ef0549ba647b5df2a47fDKPH","Great rock classic"
"1389","4","","B004B2TNTC","1d4be65051ae9843a2a7e94187277217117F","Love it"
"1390","5","","B004B2TNTC","0489a17e616d2fe009ba930985275136KEQQ","Love this song.  I haven't heard this in years and now I can't seem to stop the repeat."
"1391","5","","B004B2TNTC","e5357be4adf9ef0549ba647b5df2a47fDKPH","Great rock classic"
"1411","4","","B004B2PA58","1631d4fa0344816d3559545d044aaaa2MUK1","This is a good song"
"1434","5","","B004B5SFDY","aa295b01f22a7f1fe26598905c51159dPXSH","I needed music for my website during the holidays and this was perfect! I was able to pick out old favorites and had a huge variety for change!"
"1451","5","","B004BCM8GC","ddd0d371e27e7b9b625b81638a2aeb381VRM","She's so awesome."
"1457","5","","B004BCAQRK","19db721e645783b78ffd3e121d82a5c3PJNZ","Great song that downloaded quickly. It synced with the rest of my laptop right away and my phone which was great."
"1477","5","2","B004BCIRKI","9fdab6e67ad6efaf75a6deb500e60a37EJ20","I was introduced to Jackie Evancho through another recording where she was the second of a duet with Susan Boyle.  I was unaware of her and after hearing her lovely voice, I decided to purchase a few more of her recordings.  I'm surprised she has not received more press attention - to me, she is better than Charlotte Church.  :-)"
"1478","5","","B004BCM7TA","6b9767a0f9e61881be9a28d7472f40f73QTB","Love it"
"1520","4","","B004BRS1IQ","5a75cd15471ed893c9bbfa6df196c242PXKY","good song; not one of my favs; but I like most Ke$ha music; she's great!"
"1525","5","","B004BSAGYM","500de3a2d9899c0ef467eb3ad33ada01E7MN","This songs great."
"1530","5","","B004BSCB8G","e8cf2dbf26af315a548266d13517c3f4HHGQ","Love them together"
"1549","5","","B004BSIKF4","2bdef38c1b3686a65ed0ff840ad8f001WV0Y","Kanye was and still can be a engineering master. He puts sounds and music together like no one else can or seems to know how to. Anyone who's listened to him throughout the years can recognize his unique style on a beat. Classic..."
"1556","3","","B004BSH9GU","d679932c81d48e99013699f34b7628e8TQ03","Good buy"
"1558","5","","B004BSH9GU","e8cf2dbf26af315a548266d13517c3f4HHGQ","Awesome"
"1568","3","","B004BSHZQ4","491b5d6bdc7ac2fae538a159475c9adb3EOM","Tastes in music are so subjective and personal that it is always hard for me to rate songs, as what I like or dislike may differ completely from others. I did not like this remade version of ""The Time of My Life""  I liked the last minute or so of it and that was it."
"1590","5","","B004BTIQ8Y","b9d5202276f501ab1a209e6089065e05EYCX","Great!"
"1593","5","","B004BTIQ8Y","df6117ae52c3b520676822152890e8e77K4L","good"
"1628","5","","B004BWVSCM","38b5431e13fe9f432942d869a22b76e994LR","How can you not love this? This album defines ambient music. I play it all the time. If you want one excellent ambient album in your collection I would suggest Ken Elkinson ""Music for Commuting"""
"1634","5","","B004CA2PI4","5a75cd15471ed893c9bbfa6df196c242PXKY","Love this song!  Incredible lyrics; absolutely LOVE IT!"
"1639","5","","B004CBS3IY","46b2524f19e76b9964bfe47172f542d5RMLG","Great old Ivory Joe Hunter song"
"1642","5","","B004CBS3IY","1b42159e2ddb920f7053f0da4c71248dMHCN","My music"
"1653","5","","B00137TSBG","56405e31c70014df650ab96bf36aed138WTB","Love this Music."
"1682","4","","B004CYKUWI","b1545bb7a18661d3b740546e0e9646be2RT5","Great song!"
"1692","5","","B004DBDTGE","c078895d1b014b663ceab5b9e3dfa6a5XL7J","This was one of the best songs ever written."
"1699","5","","B004DBDTL4","d92c33885e24b93d77f4f8bb3da0d319SKNI","Classic!"
"1715","5","","B004DD1U40","c87dd49f8c76d67b159dd5a0110c8c91YA01","High energy tune."
"1740","5","","B004DN89IK","afa57fd21db9276ba63fdbcec1651ac3NXJF","I like a lot of heavy metal/thrash music. But, when I get in the mood for it. I like EJ. This guy is very atmospheric, and talented. My ear/soul likes it. There are people that knock EJ for evolving his music in this genre. No matter to me. I dig what EJ is doing"
"1761","5","","B004EEWFTW","7df727db232a0398d82943bb24babc1bFE84","good song"
"1803","5","","B004EKDQMG","98236664cffc7448bd31fa93d1a80cc64VXK","Satisfied with item."
"1822","4","","B004EXX11Y","23d32a43841b3dbd52342045ac8346a5Q35T","Glad to have found it in the music section on Amazon, So far was able to locate every song I was looking for."
"1837","4","","B004FA0BO6","c692b4b2606c83e1ddfae9ddc1d98020LFIM","Great song!"
"1875","5","","B004GBU1B2","ff5526b8d9bc3999f678394d9e1ef9df9ISJ","A great Romantic era masterpiece."
"1879","5","","B004GGJ8KM","c0496bae74534b78f8dca536ab19adc98SCE","good"
