"id","rating","vote","asin","user_id","reviewText"
"416","5","","B003T05SUK","fbdcbafb7a7145cb36b05ffbf83e68fbX7E5","This review is of the Deluxe Edition, it's definitely the best option, you get 2 bonus tracks, plus a bonus dvd. I have always been a fan of Chrissie's, from the very beginning of the Pretenders first release back around 1979. I have every CD, Concert DVD, Video DVD, & Box Set released by all the various versions of the Pretenders. I even have a DVD of Chrissie & the Pretenders being inducted into the Rock & Roll Hall of Fame in Cleveland, Ohio, near Chrissie's hometown of Akron, Ohio.\n\nI'm happy for Chrissie, that she has finally found her perfect lover, ""LUCKY JP"". I love Chrissie, but I'm a little jealous of that JP guy. Just like some of the other reviewers, I've always had a crush on Chrissie, but I also love her music and videos. This Deluxe Edition is one great package for a Chrissie Lover. The songs tell a tale about the love story between her and JP, and the struggles they had to overcome. It's a beautiful, real life issue, love story that ends with commitment & fidelity. The Deluxe Edition contains 2 bonus songs: ""Christmas Soon"" and ""Skinny Love"". The Bonus DVD contains videos for ""If You Let Me"", and ""The making of If You Let Me"".\n\nThis is a real treat, for any Pretenders &/or Chrissie Hynde fan. Thanks!!!!!"
"428","5","","B003TKOJO6","1ca7c9c175035a01cd9bac0243ff2a7bM2W2","He had an incredibly soulful voice and was an exceptionally gifted musician to boot. Young ""Stevie"" Winwood as he was known back then was just 18 years old when the Spencer Davis Group burst onto the scene in early 1967. Within just a few months the group boasted a pair of Top Ten singles. Yes, the future appeared extremely bright for this four man band from Birmingham, England. But Stevie Winwood had other ideas. Before the end of the year he would leave the Spencer Davis Group to form his own band that he dubbed Traffic. Winwood's timing was impeccable because Top 40 radio was just beginning to wane and within just a few years album-oriented rock stations would come to dominate the FM band. Over the next decade Traffic would become a staple of these AOR radio stations. In 1969 Winwood also became a part of rock's very first supergroup Blind Faith. Then in 1980 Steve Winwood would embark on a highly successful solo career.\n\nDuring the decade of the 1980's Steve Winwood would amass more than a dozen charted singles including 6 Top Ten hits.  Of these the most  acclaimed was hit 1986 # 1 hit ""Higher Love"".  With background vocals from Chaka Kahn ""Higher Love"" would spend a total of 22 weeks on the Billboard Hot 100 pop chart.  The song would snag a couple of Grammys including ""Record of the Year"" and ""Pop Male Vocal"" of the year.  One of the best singles of the 1980's."
"432","5","","B003TQUZMU","21f831824d826f9b9a7b9c4eb668d03f0ZJM","This album is amazing.  I had only heard him on other artists albums.  I bought it because the price had dropped a couple dollars so I figured I would give it a try.  I am glad I did.  I would have payed full price and then some for this album.  Pick it up, you won't be disappointed."
"457","1","","B003U9ZQ8E","2bee94c13d074b4fadff90f1f86a3b73LVWI","This is another one I bought for my girlfriend.  I can't stand the song and wouldn't buy it.  But since it's not my style of music, don't take my word for it.  Listen for yourself."
"460","5","","B003UHIWUK","9c40e3f2737a92ed6b460dfce0f03029MH91","Super young artist with a heart for God, which you can hear in his music."
"463","5","","B003UHIWUK","de80d95d4977fe7ba7ebdc57009769c5U6M4","EXCELLENT MUSIC AT A GREAT DEAL. THANKS!"
"465","5","","B003UPDJK0","db867ae2cea0792a0f87e7aa316eb19b3E1A","Good song."
"476","4","","B003UPM8CA","b93051fa9d77c80687be9e43a0e9ce902EL4","great song...."
"485","5","","B003UPIMJ8","b978dc649078bae81d3f2a690af45b39W9AL","love it"
"495","5","","B003UPR618","a228fe26da5be62931a71861aa6fc01cU2I9","LOVE it"
"519","5","","B003VDZK1M","1295f43fed5216aa676560d85476ddbdZU3O","The guitars, drums, bass & lyrics are quite fitting and meld together beautifully. I can only imagine how the lead guitarist Syn felt when he originally wrote this song for his grandpa and then changed it to dedicate it to his long time friend and drummer shortly after who passed away unexpectedly. When you need a song that sums up your feelings over the loss of someone close, this is one of a few songs to add to your list."
"532","5","","B003VXHTG6","1f4a34eb0acf6a24b1122c37a0c332e00BQW","This is a GREAT song, and I would HIGHLY recommend it to anyone who is a Bruno Mars fan, a fan of this song, or who saw Pitch Perfect because this is one of the songs the girls do in that movie. The quality of the MP3 is very good, and I will definitely be using Amazon MP3 for future purchases."
"535","5","","B003W2A96I","10c0abc9c4e36dceba7398cf1d5cb6adQUT7","Good"
"536","5","","B003W2A96I","5846e3e299f5659ea7ad9eb56820e08bVPVD","Nostalgic"
"543","5","","B003WNTO9U","929507292030ee71a34c0e7a94f721571WDV","Fun oldy but goody."
"544","5","","B003WNTO9U","354534cee741ed393951c63292eb13797SBJ","Great music!"
"548","4","","B003WZ461E","757c075ba83150055aa63d68b3627f55YLAW","Nice old song"
"554","5","","B003XBBKYI","f197470aab6e0989331b5b878331ed29VD26","Fun song."
"557","5","","B003XB5TRC","3dfaf1ce9afc60b126ca987b8b447b88AJ9V","This song I first heard in early summer of 1966. It turns out it was the only hit for Bob Lind. It is a very good song. I have always liked it a lot. I still do, to this day. The MP3 sound is not bad, at all."
"561","4","","B003XB5TRC","b95dc11fad9732ca670a59e7deb7e985M0UT","liked"
"563","4","","B003XBBLI8","1ca7c9c175035a01cd9bac0243ff2a7bM2W2","Now that I know the story behind the story it just seems so obvious. People was a pop-rock group from San Jose, CA. In 1968 Capirol records released a single called ""I Love You"" that had originally been recorded by The Zombies and released in August 1965 as the B-side of the single ""Whenever You're Ready"". That record went absolutely nowhere in the U.S. and the tune had been largely forgotten until early 1968 when People decided to record a cover version. ""I Love You"" did quite well in the USA peaking at #14 and selling more than a million copies worldwide. It was also a hit in Japan, Australia, Mexico and Canada. Once you know that the tune was originally a Zombies song it seems so obvious. I just don't know why I never made the connection. It fun to hear this again after all these years."
"564","4","","B003XB5TMM","55f918e4737b17c246b928c59e35e6ddIA20","Best of some old time music."
"569","5","","B003XB5TMM","a46120aba822daca6f03146f17c4ae94LNLI","Good song"
"579","4","","B003Y3HG98","27fd337c9391b3dcb7c63849e9d4b8a9M9E8","always great country songs"
"590","5","","B003Y3USS4","45d12b1bd9d9de544dffcfc8fe71bf6a0LLN","Love it.."
"597","5","","B003Y3XPOI","7175be9bb8a8bd1b0d984d81e0ef8f94EBZX","Loved it"
"611","5","","B003Y3XTJO","f29f458b19ad45ca7320b907f9a4786dBP97","Excellent!!!!"
"615","5","","B003Y3XTJO","73775720a63fb4bdf111139999819269U69G","A+"
"624","5","","B003Y3ZTKG","33769e4c113f94cfe2c79934f7d652211OSZ","songs easy to download."
"641","5","","B003Y3Y0SI","2fd77e18653ebba42fe09fc53922a418HVMB","catch me im falling by pretty poison touches on a woman literally trying to come to terms with falling in love with someone. Im guessing that catch me im falling is also symbolism of a woman falling in love with someone shortly after meeting them because of the lyrics where she is singing you came into my life and then she sings various words that epitomize her feelings."
"644","5","","B003YAXFKU","9d1c44e41b6251512fe47ce7b191f474IMUC","Nothing like listening to the ""Original"" release of this song! Brings back great memories of when songs made sense and not the current crappy nonsensical so-called music of today."
"656","5","","B003YERLRY","29eae5ca45ac77cda0598d8942996a74XW5G","this is a awesome soundtrack it is fun and enjoyable to listen to. the best songs on this soundtrack are all of them if you have not listened to this soundtrack then i recommend you do"
"675","4","","B003YO07BQ","81fd58bc4d6168d7ed57f373bd242ff3RFCM","One of the best renditions of this song."
"682","5","","B003YO06X0","780f34e1a73528d0127a941c05c94da0O9I5","Great!!"
"685","5","","B003YO06X0","aaad211b6d289b912e3c0b939bd7a3e9ET7G","Takes me back to ""My Day""."
"697","5","","B003Z165A0","ef8da8de5a6c6520179d659e98bb9f36B036","Good beat, good rythym. I like this. You may want to buy the song if you listen to it"
"707","5","","B000VRLBH8","c3c7be0c27a4725a44578eb03ec73e7cLQ0T","Brian Mcknight is one of those underrated artists that are just not appreciated enough in today's crap music. Yes, he has had 16 Grammy nominations, but not one win. What a shameful snub."
"715","5","","B003ZZWQMC","41e59dbafc44bd049e846d644ff368d7EOPB","Good Service and Price."
"717","5","","B003ZZWQMC","defea479db0e6b2cacb23f061263621a2AYB","I loved this song so much I went out and found the cd now I have the whole project...it is actually better than I expected"
"747","5","","B0040I4522","6bea8aa383893415f520073892ec3f933B8L","This song makes old and young move,great song."
"754","5","","B0040I5MPQ","c8ea3fa66295dbdf9df28bd5e03fccdf59K5","Really good song."
"761","5","","B0040I6R8C","bbe5ba7966d77f88643c06986bed0924R4A9","Awesome song"
"769","5","","B0040I7TFW","cad77a9c944d88689f46b43cac21cd37CPLR","Used this song for our wedding and it was so whimsical!  This song truly was super sweet and made the wedding great!!"
"774","5","","B003KYKY3Q","996c64ac06300c4aacfb93a135341e3fIY9H","Very happy customer"
"776","5","","B0041KMUYE","67bdc7a232dddfd029dafed88dbb728c8K91","Good instructional song."
"783","5","","B0041RMGY6","4d2f70614d2143a4f6bd9b5a0f130236F9RZ","Great"
"802","5","","B0042970G2","f302e626c8dc47002b2205b9b5cf987dME9Q","Another one for the Music Collection"
"821","5","","B0042IQ7YO","f6a5badcf55dcbefb928aacd23c07085B2XG","When you integrate one proficient acoustic guitarist with select vocalists and instrumentalists, along with the skillful production talents of Windham Hill Records founder and Grammy Winner Will Ackerman, the final product might expectedly be a top rated album compiled by dedicated music professionals that virtually everyone would love and appreciate.\n\nShambhu is the proficient guitarist clearly asserting in his website news pages that his first album has truly been a "" labor of love "" while composing, performing and co-producing with Will Ackerman, along with his time spent working beside other top music professionals.  This I can believe since at the end of the day, Shambhu and his insightful selection of collaborating musicians has paid off rather handsomely, and by their collective time spent together, have helped convert this debut release into a commodity of premium value.\n\nSacred Love - Feel The Journey is New Age Fusion, Contemporary Instrumental, and Jazz, having East, West, and World elements which help facilitate the conversion of artful melodies into solid gold entertainment that requires only simple involvement for the rest of us to acquire the appreciable benefits of this grand endeavor.  Sacred Love has already achieved a quantifiable amount of success, where at present Sacred Love - Feel The Journey is # 1 for the month of October 2010 in ZMR's Top 100 Chart, but I also have a feeling this album will appreciate in value even more over time.\n\nShambhu is an esteemed musician in his own right performing concerts or on albums with top music entertainers like Bob Hope, Carlos Santana, Jon Anderson and on Whitney Houston's multi-platinum album titled simply Whitney.  The list goes on since Shambhu has also been involved in projects with many of the respected musicians I continually write about like Will Ackerman, Jeff Oster, Eugene Friesen, Ann Licater plus many more.\n\nSacred Love - Feel The Journey on the Acoustic Shine label has an impressive cast and crew since many have toured or recorded with top musical groups themselves.  Some of these artists on Shambhu's album include Tony Levin of Peter Gabriel on bass, Jeff Haynes of Pat Metheny on percussion, George Brooks of John McLaughlin on saxophone, Celso Alberti of Steve Winwood on drums, and then Premik Tubbs of Santana and John McLaughlin on flute.\n\nTogether is the first of 12 songs total and what a memorable impression it creates.  The center stage guitar and violin pairing established securely alongside flute and reflective instrumentation is magnificent, plus it is easy to visualize this song and others in a Cinematic role since the warm, sincere, and dynamic atmosphere echo the characteristic essentials for a multitude of made for the big screen movie settings.\n\nNatural Moment is a warm and casual song that positively takes off and ascends to new heights.  First expressed during the initial sequences, xylophone and numerous percussion enhancements become the lively components that merge into a free spirited narrative complete with smooth and graceful electric guitar rhythms which intensify and progress neatly into a picturesque arrangement.\n\nMaiu Breeze is refreshing by exhibiting a jazzy tropical presence.  First conveyed by acoustic guitar highlights, the integral xylophone rhythms and harmonious vocals filled with energy and vitality are a natural accompaniment to the guitar arrangement.  Together they merge perfectly to bring out the compositional fascination of this album and its entirety, creating a dynamic atmosphere that leaves one with an impression of total harmonic refinement.\n\nThis first release by Shambhu will always be termed a debut as one might expect, but when you consider his proficiency as a guitarist, the impressive number of outstanding talents on this extraordinary album, and their combined lifework totaling a significant number of decades as esteemed music professionals, then this masterful first album by Shambhu truly does amount to a rewarding and appreciable "" labor of love. ""\n\nFull musician credits are Eugene Friesen - cello, Charlie Bisharat - violin, Ravichandra Kulur - flute, Michael Manring - bass, Jill Haley - English horn, Claytoven Richardson - lead vocal, Jeff Oster - flugelhorn, Noah Wilding - vocals Todd Boston - sarod, mixed and engineered by Grammy Award winning Corin Nelsen."
"824","5","","B0042NJ1OM","03bd45bbec83158b01c22e8d5ad8c593BANZ","I love this song !"
"839","5","","B0042U734K","6e37aec3e63a01987c8dc01e8115c12fQFGZ","The first record I ever bought was this, great memories!"
"856","5","","B0042UE2DU","aaa480563f1c84013324c17c182db18e2EYC","Love songs like these!"
"873","5","","B004386MMU","6a4144bacc087c86ffd5a57689b23bfcYIOM","awesome song"
"897","5","","B0043CKUAQ","4f4ee7328386664edaca94e9d03524fd7VS3","Perfect sound, excellent quality"
"908","5","","B0043G41D4","9e33b1074dcb7ef3218b7d850467242dGD8G","got it"
"913","5","","B0043FWF6U","179a0d700950c14c97a98fdf9e06658f2JP0","Great song!"
"940","5","","B0043OWYNU","e2d1b7d8c6addafd27d8a5d38eef4007E8VM","A great song! Always loved this. I'm happy I could get this song at such a low price"
"956","5","","B0043REZW0","a4fd714086a8505d6cf32579b6326cc679ZH","Blast from the past!!!"
"968","4","","B0043T9F3C","486af6b229d18a79300a1743bdef5c07EQFI","I would recommend listening to songs on youtube before you buy them. But if you don't have time this is a good song."
"1016","5","","B0043ZFAIA","01509032c8c616957591035f698e3e56ISKQ","For my nephew"
"1019","5","","B0043ZFAIA","79744a498cc044786947633e5e33430cBZ36","This song made me too lazy to write a review."
"1027","5","","B0044JTID8","e7d3ce99d52ed20fc133f4318089be081DIJ","Excellent!"
"1049","3","","B0045IHWZY","f269613581e393973322b96584fff6d20DNB","It's okay. Different, but not great or ground breaking."
"1073","5","","B0045MTL22","109033fc945c4324758e19022eecb95eMMX9","Love it"
"1074","5","","B0045MTL22","85aa33d9d4fb76ef9a16d5c8125f1bc6T6MD","A favorite.  The lyrics are cute and catchy!  And for a non-country fan, I definitely dig this band."
"1076","5","","B0045MTL22","9f611c4ffaf6e032963b6d52c9197b7611NZ","Great sing"
"1082","4","","B0045MTL7M","b333d1aa413f10d9bfe19b4b7fba8fb805UF","I like The Band Perry. They have like somewhat of an older country sound, but still current at the same time."
"1090","5","","B0045NAJ72","61d541238ea377a3925f254bce275d68Y1FJ","Good"
"1093","4","","B0045MM9IK","407beb516bb0436b9da1b2f79e2576b7MJ4T","good song"
"1096","5","","B0045NCI26","5f31275eb4b2a8bfb741c42104357db5A5FG","Very nice product"
"1109","4","","B0046AZB2C","84f78e7b5f8d0bb8320027d27a689f6a2KPW","...wasn't a very good movie, but the Badfinger song Come And Get It is a great song from the movie.  I realized in 2013 that I didn't have it in my computer music collection and went to Amazon and downloaded it.  I think it came out around 1970..."
"1127","5","","B0046X6EZC","363e0d937e0bede1fc425c75fff124d53MN9","I've come to really enjoy Michael Buble's contemporary music and purchased a few tracks. Nothing wrong with the remakes of older songs, but I like the catchy blending of the older style and contemporary sound."
"1140","4","","B00471GFJ8","a00b601c7f9f39324a590355b64eaec8B38X","I was sent a copy of Abica's third album, Numb, without ever having heard this band's music before.  It took a few listens for me to truly grasp this band, but in the end I found Numb to be a very competent effort from a band that quite plainly has a bright future ahead of them.\n\nThe music teeters between full-on hip-hop/rap to alternative rap/rock reminiscent of Limp Bizkit and old Linkin Park.  Layers of synths swirl alongside heavy guitars and drums to create an energetic soundscape that completely carries this album.  The production on the record is top-notch, and some of the best instrumentation I've heard in this genre.  Furthermore, the album has just the right amount of variety to keep it interesting.  At sixteen tracks, you may think it'll be a bit on the long side, but the songs sound different enough that you will never feel the length.  Standout tracks include ""Tell Us Why"", ""The Things You Think I Say"", ""Take This Away"", ""Gave Em A Reason"", ""Never That Far Away"" and ""What You See"".  I must especially single out ""Gave Em A Reason"" as probably the best track on this album.  It's a high-energy thrasher that keeps going till the very end.  On a side-note, from hearing the record I would imagine Abica's live shows to be some of the most energetic and intense around!\n\nUnfortunately, the album does stumble in a few places.  Lyrically, it's hit or miss.  Not that the lyrics are bad, far from it, but they sometimes feel a bit overly simplistic.  It's striking since it's such a stark contrast from the meticulously-crafted music behind them.  A prime example of this is ""Beautiful"", which despite the brilliant backdrop ends up being a rather generic hook-up song.  Another head-scratcher is ""Blurry"", which is an awkward reconstruction of the song ""24"" by Jem (with no mention of original songwriters Jem Griffiths and Justin Griffiths in the linear notes).  It's not a remake, the music, beat and chorus share the same melody with ""24"" but the lyrics are original.  I personally felt the song lacks the punch of Jem's version and ends up the weakest point on the record.  Also, and this isn't really criticism, around two times on the album there is some very melodic singing during the song's bridge.  I would really like to hear more of that!  Not that the rapping and raspy vocals are bad, but the singing just added a little uplift that gave those songs a little more depth.\n\nBut ultimately, Numb's numerous strengths far outweigh its few drawbacks.  Abica has created a strong and robust album that's sure to please fans and invite new ones.  I really enjoy this album, and I definitely look forward to future releases.  I'm anxious to see how this band grows and evolves in the years to come."
"1142","4","","B00471GFJ8","8ca0d2f66ed031c1b747c382a912b349SE1U","Numb by Abica was a hard album for me to review. The band sent me a promo CD and I've listened to it a number of times trying to figure out how a feel about it. It isn't a style I normally listen to, so I want to be as objective as possible. The music doesn't want you to be objective though. It wants you to feel and get deep down into it.\n\nIf forced to classify it, rap-rock with and industrial influence is as close as I can come. I think Tac and Hash are really trying to something unique here. In some instances they succeed wonderfully while in others they fall back in to cliche. Their rap interplay works well yet their singing voices leave a little to be desired. The big strength of Numb is its the lyrics. Very well thought out, you really get into their heads. These songs are brimming with emotion, though I'd say the predominant one is angst. The F-bomb gets dropped frequently, but it only serves to emphasize the more meaningful lyrics.\n\nMusically I really dig most of Abica's songs. There are some very cool things going on in the songs and repeat listens are needed to pick out some of the more subtle stuff. I'd compare them to Trent Reznor, but their studio wizardry isn't quite to that level. Yet. It is well on it's way and very listenable. I'd just like to hear a bit more dynamic range and a slightly less ""processed"" sound. While Abica covers a wide range of topics and a few different styles, in the end it one song comes out sounding a bit like the next. But if you want strong beats, emotionally driven lyrics and catchy hooks, then maybe that isn't such a bad thing. It has grown on me and I am willing to bet that album #2 takes things to the next level.\n\nStandouts for me:\n\nWhat You See\nNumb\nMy Song\nBlurry\nThe Things You Think I Say\nTake This Away\nNever That Far Away\nNothing Here\nBeautiful\nGave Em A Reason"
"1144","5","","B00474E0OW","996e9672708cbb073b4ed1d44d0fd9daEV62","One of my many songs I have downloaded for a decent price."
"1146","5","","B00474E0OW","7d3bca90ebadeb1a630ed42a692a6e4aJZDW","Great song."
"1161","5","","B0047FPY64","ae39980ac222111d2667bbec493189a5EMO5","love music"
"1216","5","","B0048W7HM0","ea39d6915f1fd45f8ae270e02e73bdd1A6GI","Great."
"1219","5","","B0048W7HM0","594663eb84c24dabecc56ada8d9b359fF16R","good music"
"1224","5","","B0048W3SRS","c9b7244d6a04da2525a8fc0dae06b913SE6N","Love this song."
"1235","5","","B0048XY6PK","212d5414c1c70b04370ed035aa699c1f7MFR","good music"
"1248","5","","B0048ZJXZQ","1ca7c9c175035a01cd9bac0243ff2a7bM2W2","Don Williams was a singer/songwriter/guitarist who was a major star in the world of country music during the 1970's and 1980's.  In fact, between 1974 and 1986 Don would amass an impressive total of 17 #1 hits on Billboard's Top Country Singles chart.  Despite all of his success as a country artist Don Williams could never seem to come up with the crossover hit that most country artists were always looking for.  Then in 1980 he recorded a ballad written by Roger Cook and Sam Hogin.  Don finally had his crossover hit.  ""I Believe In You"" spent an impressive 20 weeks on Billboard's Hit 100 pop charts peaking at #24 in November of that year.  Meanwhile, ""I Believe In You"" would also become Don's eleventh #1 country hit.  This is the original hit recording you would remember from the radio.  Good stuff!"
"1258","5","","B00491LK78","7ef629829be5fff7fd641e3a627019821A1B","This song is just great. I really enjoyed it personally."
"1259","4","","B00492EB2S","b3c8d449ec7fc76b0d712f2422f630a2HVRJ","like"
"1268","5","","B00492EBM8","c7c578039e5741cf46fb03498aab3c9dCXDV","great song"
"1283","5","","B0049FGVV4","b3c551208859a0b60e6c482c582f8b2bVW98","very hot song"
"1294","5","","B0049V5VE6","8a1f6cb8810656a24c47ca7d24cc243eM1QI","How can you not dance to this tune??"
"1297","5","","B0049XOHT4","11b5d124f3e041be65226b97c787bdfaCAF7","A"
"1329","5","","B004AQPW08","16ebecd84f121252e760aac1c92453a8SQSI","this is another song by this band i remember hearing when i was younger . it was a nice addition to my player ."
"1334","5","","B004AQRBUM","ee43260b4edd110a5f82f0ceabfbbda9AJRW","One of favorites from Bad Company and that' s something saying that they go back to 1974, It all goes down to the way the vocals and everything else are recorded and mixed and they did an awesome job."
"1351","4","","B004AV2JZO","99182aae6f9bd98172e82467938e70e7LJ5V","Great song"
"1352","5","","B004ASXX5C","221bd76ab1fdf78ecc135267f70815d8280V","One of the most iconic songs by one of the most legendary singers of blues music ever. John Lee Hooker was one of those trailblazers of blues music that would go on to influence many of the great rock and roll singers and groups of the 1960's. With his gravelly voice and destrictive guitar playing ""Boom Boom"" is Hooker's most well known blues tune. A great song to listen to and download."
"1359","5","","B004AW90E6","6e9f7e5922b40b50992dde300e82b1f10FCT","Very good song love it"
"1378","5","","B004B2RVDM","e5357be4adf9ef0549ba647b5df2a47fDKPH","Great rock classic"
"1402","5","","B004B3JHRO","f0a961388b113cf7a3a685d0e7c5d9d1GFG4","How can you not like this song?  It's a classic by the person who made it famous."
"1418","5","","B004B3J6MA","01fe9d5a6e67ce6e2c390a157fa9a97eQ9TG","Love this song. I look forward to listening to it during workouts."
"1432","5","","B004B4ZSY4","b912ca933d3f4890584c279092270929Q34Y","Whats not to love about this tune."
"1443","5","","B004B6LREW","b00c6a92ddd25a8b44bf4d920e365460AWNR","My older Brother and I both loved this Jazz Classic."
"1446","5","","B004BC7MSQ","969453d30fb95c91f5c97de1194e844bD07J","Great"
"1456","4","","B004BCAQRK","58f9001ffbcd8ea39573a36aa1507637R5SZ","Like most people i heard this song off one of the Hangover movies and i loved it. i really like this song it always reminds me of the hangover and it has a good beat."
"1471","3","","B004BCKNMS","3a4812621671612df3810623e7b867da81Q3","okay"
