"id","rating","vote","asin","user_id","reviewText"
"45","5","","B003C9SS6O","db8bb3d884e2a4759d8eb4511e31e08b2I3A","Beautiful song!!!!"
"46","5","","B003C9SS6O","9f939ec258b2c436a3bb1d05a0715a85IGHD","Great music!  i love the live version."
"48","5","","B003CAOQ0K","4ef4e218c45f7516e88cc4045c4cfa8bZ52V","BEAUTIFUL"
"49","5","","B003CAOQ0K","caf8de3fb66d80b267a7f6f170e665d3SWQ8","Great song!"
"50","4","","B003CEQQ4K","174d6d739a8c4ae3f60432617fa58b8a8BZ2","Good song"
"51","5","","B003CEQQ4K","70269aecb9025454a4b927842a97ce21KLWZ","Praise God!"
"54","5","","B003CEQQ4K","70358fd3e5859a9b1d6967d2bd9c97a5A80G","Wonderful praise and worship."
"55","5","","B003CEQQ4K","9e265483ff68799a1a32034896277963NNQG","Enjoying the music."
"56","5","","B003CEQQ4K","84468d1a9b26ff2f1bddc9c649ce824eLY93","Yes, I'll stand with arms high and heart abandoned. In awe of the One who paid it all.... I love this song. You have to hear it to know why."
"59","4","","B003CJ9S0Y","b771f0ca97edb8e837c584851e376cd76NMM","excellent"
"60","5","","B003CJ9S0Y","9925c5c8e06ec729bfd4f1c3b63da0b7T7XU","Sampler.  10 seconds of joy.  Really like the upbeat tempo  Good vocal.  Good backup. I'm in love with VV Brown and have bought all her albums"
"61","5","","B003CJ9S0Y","35470ce06bb08e3758a4e02928c6f1469I3R","a Part of this song was actually used on a TV commercial, and I instantly liked it. It reminds me of the late Andrew Sisters from the 1940's."
"63","4","","B003CJ9S0Y","d5bb6232c8a5d56117369443a640efc9WUN5","There is no dooubt there there has been a lack of good songs and new acts this year. From the overexposure of the ""tweens"" sound of Justin Beiber and Miley Cyrus, to lack of great rhythms by others, people just haven't found anything really strong. But for U.K. singer V.V. Brown, she is really finding her footing well in R&B and Soul. She did that noblely with Shark In The Water, her first single from her debut single from Travelling By The Light, now her latest single, L.O.V.E. tries to bring out the 60's Pop & Soul rhythms of the mainstream, that acts like Dusty Springfield brought out back then. While it was delivered a few years ago by Duffy, V.V. Brown is following nicely. Hopefully, she can keep it up, and be brought out more from her songs.\n\nSong: B-"
"65","5","","B003CUKLMW","3a4684cab722258611cb5716d49fd873HKJD","You can defnitely hear the Cali beach influence in this noise/dream pop band. Very hip sound that anyone can relate to. Check out 'Jail La La', great song. They are actually pretty good live too, but they have some added magic in the studio to make this album a worth-while purchase."
"66","5","","B003CUKLMW","2ac2e3bd8584f16c36e9f553216f0df9D736","Best album this year (And uh, if she wants me to take her picture in my closet...)Anyway, everyone says it's lofi or something, it's just great-a bit grungy, rough around the edges in your face noisy dream poppy slushy great music that keeps drawing you back and it has the same affect on me that Romeo Void had so many years ago (You should dig them out, DD). (I even bought it off iTunes like I never do just because it had an extra track for the same money.)\nI hope they come to St. Louis. (Or maybe they have already--I don't get out much...) I don't think there's a weak track--even the extra one.  The whole album is short and sounds a bit like a soundtrack to a French Spaghetti Western set at Syracuse University in 1986(Syracuse University...You got nothing to say...)  I love it!!"
"67","5","3","B003CUKLMW","3a507f08ed01cd6fb38da4ecd689b20dM4R2","This is a  great album. It combines the lo-fi punk approach with a distinct pop sensibility and a gorgeous girll group type vocalizing. While teh lo-fi recording is obviously done on prupose and would hurt many other recordings here it serves its purpose prefectly well by enhancing the underlying pop sensibility. The combined effect of 60's girl group hooks and noisy approach is actually what the Raveonettes tried without any success to attain on their recordings. The Dum Dum Girls actually succeed mainly because they have more talent, actually  belong  to a real scene where this kind of music does naturally occur and they are less poseurs than that other group. This group obviously has their hearts in the right places since they are on Sub Pop records as well."
"68","4","","B003CUIW8W","752bc99be2619985e3277a3299af32c6IVDP","Smooth voice."
"69","5","","B003CUIW8W","cf86926eb0ae15a7b114a2036b566ecaNK5M","Very good collection."
"70","5","","B003CUIW8W","d77504a46ae25689f11ea80ef0795a1cUYJX","larry says it the way no one else can the deepness in his voice"
"71","5","","B003CUIW8W","061f7e0b6b1c2e541b832bec1fc51e00R81P","If you need a song that would help with asking that special lady you like the magic question, this is that song."
"73","5","","B003CV5N10","79571c06b9dcfd26b6b6731dfb17167827KS","Gord's Gold is the Cd it is the definative of his hits from the early 70's. I loaned this out to someone and never got it back and I wanted to hear this song in my collection a record you really never heard played on the radio on those top 20 hits atations"
"74","5","","B003CV5N10","55b559b86282bffd1f59a6f4964b090cNJWH","The northernstars fires cannot be put out by the rains of Washington. I too am a rainy day lady, a million stars aren't enough, but! It's a start. "
"76","3","","B003CV5N10","ccced57ad667774d8efbb80dd9224845KQ9C","ok"
"77","4","","B003CV5N10","f85ea7abe42ebe456815800f2c735588N63E","Saw him in concert last year, older, but still has the music in his heart. This is one of my faves in his songbook, and playing it brings back countless memories. Classic, and classy."
"78","5","","B003CV5N10","0e5c660adf590c086a7b9109ecf84d348R5O","I love being able to pick the individual songs I want rather than ordering an entire album.  Love this song!"
"79","5","","B003CV5N10","75cdd3e1d4a3752034a7236a21ef67f4BBK3","It is really comforting to sit back and listen to some older music in which the artist tells a story.  That does not happen much any more."
"80","5","","B003DDY3NG","283d6ef5075b7e3f5897ad9cc97a22f8R8SL","Love this song"
"81","5","","B003DDY3NG","5153795cfb3e5b481cef12ec9648aa53Z3PA","Great Song!"
"82","5","","B003DDY3NG","06c6c32763b5d55406bf2f4df540eb68Y9E7","Great"
"84","3","","B003EYDYMA","1bad3eb4ed072c6b6cdc84ebc68cf566RICI","Not their best work but there's some pretty good songs on here. A bit pricey though as you could get the album cheaper on disc or on iTunes. Just bought it to complete the collection."
"86","5","","B003FA6KR4","80db9e8048b93ce3cfd0fac1c355e376XYLT","I liked this song very much."
"87","1","","B003FA6KR4","4f66b1dff5a952a1358070df8b08f277YTJQ","had trial amazon prime, thought I had purchased it with credits from other cd's i bought.  However, soon as my membership expired, it disappeared.  never got to even hear it"
"88","5","","B003FQRNS8","5978a6a106acc13ef3d1687650b6c40dPS5Y","Good CD from an AC/DCish band that always rocks."
"89","5","","B003FQRNS8","386fe9c6b82f1fe1ff325b004d507c59YEV6","great"
"90","5","","B003FRN28C","17ec24face33b19ca256e697f93c24a24R2V","This is quite a departure from the Sonny Mayo Era records by this band. The brand welcomed the return of Clint Lowry, and the riffs/melodies he brings with him, after 3 albums with Mayo playing guitar. The change is VERY noticeable. The riffs are nastier, the melodies better, and the songs more memorable. Change is for the best at times, and this is one of those times."
"91","3","","B003FRN28C","14db64534ab48b6294821c984cb82863LT0M","Not one my favorite albums by the band. Even though I liked 7 songs from the album, I didn't crave for listening to it as previous albums. It's an average album, not one of their best in my opinion. I own every Sevendust album and this one ranks last from their discography in my list."
"92","3","","B003FRP7WQ","d6bd460efde297d6a9c5cb687c685a79VNMW","It is ok album , not the 1980s RATT sound, but more present rock sound, and older."
"93","5","","B003FRP7WQ","39e3022ed7d4d3b31c0f5fbf397ab90fM9EF","What a shock! After so many years out of the limelight, Ratt returned with probably the best album of their careers. I can't believe how good this is.\nA true return to form... and then some."
"94","5","","B003H3D0UE","7e266da955eba1c13c821a09b18d30457EIV","Love it."
"95","4","","B003H3D0UE","22a23f51e26a33b841ea001603dc0f08R5AQ","It's a good song."
"96","5","","B003H3D0UE","7e36d07e0e069c84d8f3b5164c32cb65G9P0","I love this song. Miranda Cosgrove sings good. Very good song. I would recommend this to everyone in the world."
"97","5","","B003H3D0UE","6caf25ea8068e2ca537dabc255924e24CNFE","Great song. very happy with the download...went very smoothly. Also, very happy with the price. Thank you very very much!"
"98","5","","B003H3D0UE","a966e90e9990bda46b45b6985f8bee78MAV8","Really cute catchy song. Miranda did a great job. Also heard on radio and the song remained in my head so was like must own."
"99","3","2","B003H3D0UE","d5bb6232c8a5d56117369443a640efc9WUN5","For Miranda Cosgrove, she has shown a lot of strength in her acting in her shown on Nickelodeon with iCarly and her beginngings as a part of Drake & Josh. But for her singing, she definitely doesn't seem to show anything other than being with the Tween crowd. That is honestly the case with her latest song Kissin U. I really didn't find the song to be anything over the top, but it at the very least is a change of pace from other acts whom have been a bit overdone like the Jonas Brothers and Miley Cyrus. Still, I think Miranda honestly is a better actress than a strong singer. I hope she finds something better with her music, to match the way she & Sam duke it out on iCarly.\n\nSong: C-"
"100","5","","B003HB9NPM","4b6a9c0e2aa74bcbde760975ca5c8f0d8JB8","Awesome!"
"102","5","","B003HB7OFS","52cc080098b50033a239488d35addecaT8PD","Amazing song.  Great sound quality."
"107","5","","B003HB9GYU","a2ca5e51eec567b13cc2d65788336d36DMV5","Great."
"109","5","","B003HB9GYU","264f711c4b747045ba023575f4a40f9bUMVN","I am divorced so a lot of the sad songs I was listening to was sad songs back then now I just enjoy listening to the old music."
"110","5","","B003HIHEO2","5aa1eb59c2cda87f0d535d45c56efdd4EODI","Has to be one of her best songs ever"
"112","5","","B003HIHEO2","a228fe26da5be62931a71861aa6fc01cU2I9","Love it"
"113","5","","B003HIHEO2","3dfaf1ce9afc60b126ca987b8b447b88AJ9V","This is one of my favorite Carole King songs. She does a great job as usual. I just love it. In my opinion, she was one of the best performers and song writers during the '70s."
"114","5","","B003HIHEO2","215a31d1f4fee499aeabf5c2123a40baL2ZT","She rocks!"
"115","5","","B003HJA28G","83fea026dfd96f8d3faa12ba5551c08fPAZU","Great."
"116","5","","B003HJA28G","fb09fd6f2fd82b0e0e75903d99386e95YFUW","MAKES a woman fell like  her man's queen"
"118","5","","B003HJA28G","8f8b28be295a9fb56dfc39d1fbdf7722CNMG","ko"
"119","5","","B003HJA28G","775b262399c95f12e768205ec4722f71ZSBU","nice"
"121","4","","B003HPJ7KE","837d568571579b99e0d78ed1b084e18bQUP3","Very good quality"
"122","5","","B003HPJ7KE","8225d15ba0fae738a7fa7ffcc14518359OAF","Great track. Timeless words."
"123","5","","B003HPJ7KE","3bff6ffc2cfc2057645717fe82f2a744L82O","One of my all time favorites"
"124","5","","B003HPJ7KE","beb631a83fbfde577f416e02f8d1eba8L8VT","LOVE THIS SONG.  FAVORITE GOSPEL SONG."
"125","5","","B003IS5RY0","9d24f5258e2f7d116e8723a00a18285d8W01","Takes me back to the 70s...love that song!"
"126","5","","B003IS5RY0","fa55aa5300eeeb957ba9bd34af2e03a7TQP4","I loved this song from the early 70's. Had not heard it in a long time so I thought it was time to buy it for good. Now I can listen to it when I want to."
"127","5","","B003IS5RY0","016ecb7cd7afd2f62ddbcef6c66d34feV1D3","Another great love song"
"128","5","","B003IS5RY0","08eec05b332de1bf039772aa160b66dc8BWC","Love it"
"129","3","","B003IYOR9A","b58370cca09d020894250d240977a5b39FLP","ok"
"131","5","","B003IYOR9A","7fe6a298e1c21cb50c75cef0bf8af477WY38","Not bad at all!"
"132","5","","B003J5SR8A","30cbddc61df334f51f4f7efb74912614D2F2","Great song"
"133","5","","B003J5SR8A","ba2d1e961082829e48408c1bb5532ba4IZ0E","Great earthy, bohemian classic hip-hop entry, with a bit of doxology & theology."
"134","4","","B003J5SR8A","6bea8aa383893415f520073892ec3f933B8L","Great old school"
"136","4","","B003J5QMM8","cc75b45bfa652d337d456296bb34fb5cAUGL","happy"
"138","5","","B003J5QMM8","d911de3ba072e254371ab0fa8295a531L9T7","Great song."
"139","5","","B003J5QMM8","7ee8fdb8de201f66f3da0019abb9791eHZG5","Great item, thank you so much!!"
"141","4","","B003J5YNT2","53ccf1816d4200adf37cd0f5d706f28dRQO7","good"
"142","5","","B003J5YNT2","3fa439496008d687a5576458317da64dOE4K","What I buy here are songs I've heard on K-LOVE and made a note of to buy later when I got the financial opportunity. They're all a five star pick, to me, or I wouldn't buy them."
"143","5","","B003J5YNT2","bbb73025e0666aaa6c57fbcab7dc56f8Q1GV","Great music"
"144","4","","B003J5YNT2","4206c8900a628889ecdac7df36c3bb1e2Z9O","I plan on  downloading the rest of this album. Hillsong Is a very good band, which has change my ideas on Christian music."
"146","5","","B003J5V7RS","d0debd9c32bf2bfa512f43be3fe1cfef1OPJ","great music"
"147","5","","B003J5V7RS","e4a825edd7f0586240f5ffa8cb84cf1aHZ89","These are not cover songs. They are the original artists. I bought this CD years ago and the more I look around the more I realize this is one of the best collections around. I do with they had put a collage of the artists on the cover, but I imagine that would have made it more expensive. I recommend this collection of 80s hits."
"148","4","","B003J5V7RS","8982db06623493be870e264b95de30dd455N","a great bunch of 80's hits i remember listening to !"
"149","5","","B003J5V7RS","c7e074c85fdeaffd54e7221a3db36f41U1DF","This album took me back to my childhood"
"151","2","","B003JL70WS","14c0eb021bb3de457c0fb5fcbb5aa8065T0F","I LOVE her but this CD was a disappointment"
"152","4","","B003JL70WS","1cbee52762bdf742a5f42f373408d79fNDLT","Everything But the Girl's girl's latest solo bravely ventures into territory assiduously avoided in our youth-obsessed culture:  love in the middle ages.  That can be a touchy subject, but Thorn's thorny mournings go down easy, couched as they are in comfortable melodies.  ""Oh, the Divorces!"" is a speculation on who's next; ""Singles Bar"" explores the same question in a very different context.  The punchy ""Hormones"" wryly laments the generational differences in biological clocks.  The highlight is ""Late in the Afternoon,"" a beautiful, bittersweet, multi-layered observation on the seasons of love.  This is not an album for the millennials, unless they're interested in what makes Mum's clock tick."
"153","4","","B003JL70WS","e4e2871279b2906510d7411f4121e70aDHGC","There's no getting around it. Most of those who will be curious about this album miss the full-fledged Ben& Tracey team of Everything But The Girl. But EBTG certainly had a lot of different flavors to it. My favorite period was their last, the electronic/house period -- the final three albums. Much of their earlier work was more intimate, spare, maybe more personal in a way.\n\nMost of the material on Tracey's Love and Its Opposite probably compare to that early work. It's softer, less beat-oriented. There is a dance song here, as I recall. And Kentish Town -- not a dance piece by any means -- still has a hypnotic rhythm. It's probably my favorite song on the album. A bit dark, mysterious, ethereal.\n\nSo, if you like the spare and acoustic EBTG, you'll probably enjoy this album more than I did. I'm not a good judge of lyrics, so I won't comment on them, except to say they didn't sound bad or clunky. I focused on the music. Though it was pretty, I can't say the songs really grabbed me. I did enjoy Kentish Town and Swimming most of all. Perhaps I'm not in the situation in my life to appreciate the topical subject matter.\n\nI hope some day we can see another group effort. Until then, this album should satisfy at least part of the EBTG fan base."
"154","3","","B003JON4RA","9c8afc954843a5c96ab8eeb7cb38b2cd5C8T","I am a big Dixie Chicks fan.  After they made it big I was able to track down and get all of their pre Natalie cds.  So after Natalie pretty much killed their future Hall Of Fame  career.  I decided to get this.  It is actually pretty good.  A whole totally different sound.  Their singing is good.  And I think they want to be known as musicians any way.  My favorite songs are Skyline, The Coast, and I Miss You.  But the whole cd is pleasant enough."
"156","5","","B003JR4D2M","d83e53c5a89a99b52bf18252aa0a118b3W93","One of my all time jams!!"
"157","3","","B003JR4D2M","43bab1f501b3d4d0f1e1436c037bc211GYDU","Cool sing"
"158","5","","B003JR4D2M","d6d412930bb7a68889cbe2e3bf3a2b1d7S1I","I love this!"
"160","5","","B003JR2AKO","8495e69eb0f88a78e47653ea3899256b5JEA","very good"
"161","5","","B003JR2AKO","bd5bff114590bc8daebcd389a0d970ccX7O8","One of the best R&B slow songs."
"163","5","","B003JR2AKO","db563bb1827c4b28cfbe14f96ec2fbf96XZT","Fantasia has been one of my favorite ever since I Saw her on American Idol,she has a very unique voice."
"164","4","","B003JR2AKO","a7d1a53ef7e1d3f0adbb9a2a229d80ed2VUN","This song is about the struggles of loving someone that you should separate from.  But who can stop the affairs of the heart."
"166","3","","B003JR2AKO","d5bb6232c8a5d56117369443a640efc9WUN5","When it has came down to Fantasia Burrino, she hasn't been fully able to deliver with striking distance with her music. While she has been very close a few times with her music, not anything definitive. Also with the recent heartbreak she has undergone from her suicide attempt, many people have wondered if she has been able to re-deliver. Her latest single, Bittersweet from her album Back To Me isn't really all of that. While the song isn't bad, and so far is one her better songs, it just hasn't been definitive to what Fantasia has really to blossom to. I do hope that Fantasia can really wow everyone for her next single, but from what I've heard from Back To Me I really cannot say.\n\nSong: C+"
"167","3","","B003KLNQBQ","390342f47a3d48be66e9e711d13460449ZX1","Liked It"
"168","2","","B003KLNQBQ","390342f47a3d48be66e9e711d13460449ZX1","OK Song"
"170","5","","B003KLNQBQ","ae0fe04345fde089179abd0da2b47987XCY0","I took a day in March and downloaded about 700 songs and some were bad, some were great, this one is above average"
"171","5","","B003KLNQBQ","ae0fe04345fde089179abd0da2b47987XCY0","I took a day in March and downloaded about 700 songs and some were bad, some were great, this one is above average"
"172","5","","B003KPGXNU","0823f1c6d13d22ae57edb86632660015QM56","Save the clocktower"
"173","5","","B003KPGXNU","899618d216ef24ee58c418c13c2bcee6V6HL","love this song and love doo-wop"
"174","5","","B003KPGXNU","539581274e312fea85cdde6307b56aa89S0D","Probably one of my favorite romantic songs . . . I think every dance, every wedding should have this song."
"175","5","","B003KPGXNU","38992d5980cabe3eaed84bc9f66af6aeB8ND","from the movie that i heard it on"
"176","4","","B003KPGXNU","93dbf3840c11acccf870799561286e64LDJ4","great song from the 50's"
"177","5","","B003KPGXNU","fcc705b4ee5fdcf9a782716ea6e03139F4WY","this a very good song"
"178","5","","B003KPM4N8","281c767ac4a02b3de39453259cc5e333236J","Their best!!"
"179","5","","B003KPM4N8","c830b0b366a610e1dad70e96f23902c58LUO","lov"
"180","5","","B003KPM4N8","b78e330f5e8534d0ca64e9a4a0d27a19EH39","This one is far out man. Becky Anne"
"181","5","","B003KPM4N8","ad03ec3107d57877297bde4eb5a5fb8cQOOR","Great to have old memories refreshed with this old fav of  mine."
"182","5","","B003KPM4N8","c861e040e84e9f3e55adb160b78a7d0fYMFJ","These old songs are really the best because I was back from that time and not hearing the cracks and pops is the best.\nThe younger generation will probably never know what it was to listen between the noise.\nThey have it great."
"183","5","","B003KRNRGO","cc4fa397bd4c15058943e7633f5e42c2X1EF","This just has such a fun beat. It's relaxed, but like a party at the same time, as if it's inviting you to join in. The lyrics are really great as well because they're so true: love is what sets us apart and holds us together, nothing else is powerful enough."
"185","5","","B003KRNRGO","80f47ccab553dc16aa90ea3ddf1818702RUU","I really really love this song. You can hear the preview here on amazon, but you will not be disappointed with it!"
"186","5","","B003KSBQFC","8b0b5b50d74e439074f15e590a762e40GTT8","This is an excellent C.D. Tenth Avenue North has lyrics that are so honest and real. When I listen to their songs, I can feel the presence of the Holy Spirit all around me. They're a talented group  with songs that are catchy enough, to have you playing them on repeat in your head and beautiful and deep enough to truly touch your heart. This is a great price for this album, here on Amazon and it arrives on time and in great condition. I highly recommend this C.D. and this group and their other C.D.s as well."
"187","5","","B003KSBQFC","50bc74efe91c1277da5d859b0f9fa228K3WO","I love tenth avenue north"
"188","4","","B003KSBQFC","3c9bbecf7303854efdf9cdf4ca00afde9H01","everything's fine"
"190","5","","B003L0I4YK","af17b96b700ef698794094d18b91c4d737A1","Besides the great rhythm section (featuring the fantastic bass playing of George ""Chocolate"" Perry), I like the lyrics of this song :) The past singers and songwriters were geniuses when it came to writing not only great song arrangements, but lyrics that kept you interested of what they were thinking at their particular time period. I believe I hear some conga playing in this song, which makes it even more enjoyable to listen to. A great song by a talented, unforgettable group."
"191","4","","B003L0I4YK","20b148efe56efc562e4b6d8eec0759d8O4ZO","I looked it up and bought it."
"192","5","","B003L0I4YK","df616d09bdaae23762f16d54138137f3XEDI","Love the percussions in the song. Really enjoy the intro"
"193","5","","B003L0I4YK","a085e1141703619db6b2204f9055e832TXLB","Memories"
"194","5","","B003L0I4YK","41e1c98b7171a3303698461435aef7f4STVZ","Who could not love CSN.....classic!"
"195","4","","B003L0N8JQ","9be92648af8ec3bf178f6d3d0330af8aO7C9","hmmm...since i downloaded it i guess...pretty much? still 13 more words required to say i liked the song so i downloaded it...oops- done"
"196","5","","B003L0N8JQ","3f071da40bc894fdacf73eb92c97788aQ2TC","awesome"
"197","5","","B003L0N8JQ","80db9e8048b93ce3cfd0fac1c355e376XYLT","I liked this song very much."
"198","5","","B003L0V7BW","3f59908511492a2adddfdb7ef62d8cee6H0N","LOVE THIS SONG!!!!!"
"199","5","","B003L0V7BW","93d2527320a680aaa765626b90f6aedbKL5L","She's a original musician that will be around forever."
"200","5","","B003L0V7BW","09dc4f5307c7a9d6e708644f6cbb3adeL8UZ","LOVE LOVE LOVE this song!"
"201","5","","B003L0V7BW","9a24493961b053ad713385cd05558422OQ2F","very few artist in our time, who stay relevant and consistantly put out good music that make you think.  I really enjoyed this song"
"202","5","","B003LWTPVY","ff0b000486e755297b8aab2e3f2c9ba4GRPL","Love this."
"203","5","","B003LWTPVY","ae102d0e8f4be5110dd16519b281536609WY","love"
"205","5","","B003LWTPVY","04c9448f8fee8104820ba6443ab98dfb4MRP","Love it"
"206","5","","B003LWTPVY","896fc94f8c45f3f57235a03fa22bf9eeTN9D","Like its pop-rock counterpoint,<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Right-Here-Waiting/dp/B000TEC91A/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Right Here Waiting</a>, Lovesong takes a decidedly fatalistic tone, straddling the line between ballad and heartbreak. With Smith's signature voice backed by heavy synth, it's an alt-rock icon that made it onto every Gen-X'ers mix tape."
"207","5","","B003LWW9EO","942b6946fad49a7ed9dab12bc3fd7d7e8LTH","Can't go wrong with Howard Hewett! His voice coupled with the meaningful words of this song, make it an absolute hit with me!"
"208","5","","B003LWW9EO","1ba9e9260a740d1143c6f56cb978ee899END","One of the best songs by a contemporary artist ever made."
"209","5","","B003LWW9EO","b52b225e735ee5c759f7ecf4d4bfe89dEU9B","Love it"
"210","5","","B003LWW9EO","576308eff028664f97e0aa4aa3fb9c99IPOL","A really good uplifting song that i like to listen to when you feeling a little down."
"211","5","","B003LWXQ6Y","ab6dfc18a1a34fb0ae4620a890fd0533BGJ4","Awesome track!\n-AV Rodriguez 9/14/2017"
"212","5","","B003LWXQ6Y","598a29b311087acdeb92b7e5d999409b3DZX","Great song!"
"214","4","","B003LWLF08","a814096c3f79daf1e1abb20fab1b81b9UBVD","It's bouncy, fun, and catchy, sporting Marina's usual fantastic vocals."
"216","4","","B003LWLF08","2f01e9369fdb0cfa800a4bad7d91c974A91V","Her voice is different. She has really thick inflections in her voice that seem odd at first, but it actually adds to her charm."
"217","5","","B003LWLF08","b42b0c0a500f715c64a84c5a999071796YJ4","This song is great!  I love Marina & the Diamonds. I found out about her when my friend posted the lyrics to ""Hermit the Frog"" on Facebook and I've loved her music ever since!"
"218","4","","B003M4DBIE","672f7a2e19c4dd61460d354afc99498fF828","Item is what was described."
"219","5","","B003M4DBIE","7f2ee009a19d1102c680c32e06eecddf0SA2","Great product!"
"220","5","","B003M4DBIE","1734e05851be6ebe76d56a83bf6f1c42XIPM","great"
"221","5","","B003M4DBIE","7c65994079047a1add00eb158daed4c8W76W","I think Brice has done a great job putting these lyrics across.  I like his style."
"222","5","","B003M4DBIE","c2178e691dbbb744a325359ef0b394ad7Y5U","This is an enjoyable song."
"223","5","2","B003M5X6TM","f494b18bc65c24eb03d596fb5f6b524aPKL6","Leela James has a powerhouse of a voice and brings back memories of 1960's Soul giants"
"224","5","","B003ME7PPY","83fea026dfd96f8d3faa12ba5551c08fPAZU","Great."
"225","5","","B003ME7PPY","c0277400a50100ae8fc9fc1e8cdeea8dPOAP","Absolutely love this song!!!"
"226","5","","B003ME7PPY","0ab2c51a978370bdbf66d0aab8fe3540D40Y","Great Song"
